ID_CLIENT	GENDER	MARITAL_STATUS	QTY_PETS	DISTRICT
1759	F	Married	1	Brooklyn
1763	M	Married	4	Manhattan
1765	M	Single	2	Staten Island
1767	M	Single	1	Brooklyn
1769	F	Single	4	Brooklyn
1770	M	Single	5	Manhattan
1771	M	Married	4	Staten Island
1773	M	Married	2	Bronx
1774	F	Single	1	Staten Island
1777	M	Single	3	Brooklyn
1780	F	Single	3	Manhattan
1781	M	Single	1	Brooklyn
1782	F	Married	1	Queens
1783	M	Married	1	Manhattan
1785	F	Single	5	Manhattan
1787	F	Married	2	Manhattan
1788	F	Married	5	Queens
1791	M	Single	1	Bronx
1792	M	Single	4	Brooklyn
1793	F	Single	1	Bronx
1794	F	Single	4	Bronx
1795	M	Single	4	Manhattan
1796	F	Single	2	Staten Island
1798	M	Single	1	Manhattan
1799	M	Single	5	Brooklyn
1802	F	Married	1	Queens
1805	F	Single	1	Queens
1807	F	Married	1	Bronx
1808	M	Single	4	Manhattan
1810	F	Married	1	Staten Island
1811	M	Single	4	Manhattan
1812	M	Single	5	Queens
1813	F	Single	4	Bronx
1814	M	Married	2	Brooklyn
1815	M	Married	5	Brooklyn
1820	M	Single	4	Bronx
1821	M	Single	4	Bronx
1822	M	Married	2	Bronx
1823	M	Single	2	Queens
1825	M	Married	5	Queens
1826	M	Single	1	Brooklyn
1829	M	Single	3	Manhattan
1832	F	Single	4	Queens
1836	F	Married	3	Queens
1838	M	Single	3	Manhattan
1839	F	Married	3	Manhattan
1841	M	Married	1	Bronx
1843	M	Married	2	Queens
1844	M	Married	1	Manhattan
1845	F	Single	2	Queens
1848	M	Single	1	Manhattan
1849	F	Single	1	Bronx
1850	M	Single	1	Manhattan
1852	F	Single	1	Staten Island
1853	F	Single	4	Manhattan
1856	F	Single	1	Manhattan
1861	F	Married	4	Bronx
1862	F	Single	3	Bronx
1864	M	Single	4	Bronx
1865	F	Single	2	Brooklyn
1866	F	Married	1	Brooklyn
1869	F	Single	4	Manhattan
1871	F	Married	1	Manhattan
1872	M	Single	4	Bronx
1874	M	Single	2	Bronx
1877	F	Married	1	Brooklyn
1882	M	Single	5	Queens
1883	M	Married	1	Bronx
1887	M	Married	5	Manhattan
1890	M	Married	4	Manhattan
1891	M	Single	1	Brooklyn
1893	M	Single	2	Bronx
1894	F	Single	3	Queens
1896	F	Married	3	Staten Island
1897	F	Single	4	Bronx
1898	M	Single	1	Bronx
1899	M	Single	3	Brooklyn
1900	F	Single	3	Brooklyn
1901	M	Married	2	Bronx
1904	M	Single	2	Staten Island
1906	M	Married	1	Brooklyn
1910	F	Single	1	Brooklyn
1913	M	Married	3	Bronx
1915	M	Single	1	Manhattan
1916	M	Single	3	Bronx
1917	M	Married	1	Queens
1918	F	Married	1	Brooklyn
1920	M	Single	2	Brooklyn
1921	F	Married	4	Bronx
1922	M	Single	2	Bronx
1925	F	Single	4	Staten Island
1926	F	Married	2	Manhattan
1928	F	Married	2	Bronx
1929	F	Single	1	Brooklyn
1930	F	Single	4	Brooklyn
1931	M	Married	1	Bronx
1932	M	Married	2	Bronx
1934	F	Married	2	Staten Island
1935	F	Single	4	Brooklyn
1936	M	Single	4	Brooklyn
1938	M	Single	3	Manhattan
1939	F	Married	5	Brooklyn
1940	F	Married	1	Bronx
1941	F	Single	5	Bronx
1942	F	Single	2	Manhattan
1946	M	Single	4	Brooklyn
1947	M	Married	1	Brooklyn
1948	M	Married	1	Queens
1950	F	Single	3	Manhattan
1952	F	Married	1	Queens
1953	F	Single	1	Brooklyn
1954	F	Married	3	Bronx
1956	M	Single	1	Bronx
1957	M	Married	2	Bronx
1958	F	Single	4	Queens
1959	M	Single	1	Bronx
1961	F	Married	5	Staten Island
1962	M	Single	1	Manhattan
1965	F	Married	3	Bronx
1966	F	Single	5	Brooklyn
1972	F	Single	2	Manhattan
1973	M	Married	2	Bronx
1974	F	Married	1	Staten Island
1975	M	Married	2	Brooklyn
1976	F	Single	4	Brooklyn
1977	M	Married	4	Queens
1978	F	Single	3	Bronx
1979	M	Single	5	Manhattan
1980	F	Married	4	Staten Island
1983	M	Married	5	Bronx
1984	F	Married	1	Manhattan
1985	M	Married	2	Staten Island
1987	F	Married	1	Bronx
1990	F	Single	2	Brooklyn
1991	F	Single	1	Bronx
1995	F	Single	5	Bronx
1996	F	Married	1	Bronx
1999	M	Married	2	Manhattan
2001	F	Married	4	Bronx
2002	M	Single	3	Bronx
2011	M	Married	3	Queens
2015	F	Single	2	Queens
2019	M	Single	4	Manhattan
2022	M	Single	3	Staten Island
2023	F	Married	1	Manhattan
2024	F	Married	2	Manhattan
2029	M	Married	1	Brooklyn
2032	F	Married	3	Queens
2034	F	Married	5	Manhattan
2035	F	Married	5	Bronx
2039	F	Single	1	Manhattan
2041	F	Single	1	Bronx
2043	M	Married	4	Manhattan
2044	M	Single	1	Bronx
2047	F	Married	3	Manhattan
2048	M	Single	3	Queens
2050	F	Married	3	Manhattan
2051	M	Married	3	Brooklyn
2052	F	Single	1	Bronx
2053	M	Single	5	Manhattan
2054	M	Single	1	Bronx
2057	F	Single	2	Queens
2059	F	Married	1	Bronx
2060	M	Single	1	Staten Island
2061	M	Married	3	Manhattan
2063	M	Married	2	Queens
2065	M	Married	2	Bronx
2066	F	Married	5	Brooklyn
2067	F	Single	3	Bronx
2068	F	Married	3	Bronx
2070	F	Married	4	Queens
2071	F	Single	2	Manhattan
2075	F	Single	1	Bronx
2076	F	Single	3	Bronx
2077	M	Married	4	Queens
2078	M	Married	1	Manhattan
2082	M	Single	5	Queens
2084	F	Married	1	Bronx
2086	M	Married	1	Bronx
2088	M	Married	1	Bronx
2090	F	Single	2	Bronx
2094	F	Married	2	Queens
2095	M	Married	1	Staten Island
2096	F	Married	1	Manhattan
2099	M	Married	1	Brooklyn
2106	M	Single	5	Bronx
2107	F	Single	2	Brooklyn
2108	F	Married	5	Staten Island
2110	F	Single	3	Manhattan
2111	M	Single	2	Bronx
2112	M	Married	2	Bronx
2114	F	Single	3	Brooklyn
2115	M	Married	1	Brooklyn
2118	F	Single	4	Brooklyn
2123	M	Married	1	Brooklyn
2124	M	Single	3	Brooklyn
2127	F	Married	4	Bronx
2128	M	Single	3	Brooklyn
2130	M	Married	4	Brooklyn
2132	M	Married	3	Bronx
2134	F	Married	4	Manhattan
2135	F	Married	3	Staten Island
2139	F	Married	4	Brooklyn
2141	M	Single	1	Brooklyn
2143	M	Single	3	Bronx
2144	M	Married	4	Manhattan
2147	M	Single	1	Bronx
2150	F	Single	4	Bronx
2151	M	Married	2	Bronx
2153	F	Married	4	Manhattan
2156	F	Married	3	Brooklyn
2158	M	Married	3	Manhattan
2162	M	Married	1	Queens
2163	M	Single	1	Brooklyn
2168	F	Married	3	Manhattan
2169	M	Married	3	Queens
2171	M	Single	1	Queens
2175	F	Married	5	Queens
2176	F	Married	5	Brooklyn
2177	M	Married	1	Bronx
2178	M	Married	1	Bronx
2181	M	Single	5	Queens
2182	M	Single	3	Bronx
2183	F	Married	4	Bronx
2185	F	Married	2	Staten Island
2187	M	Married	1	Bronx
2188	M	Married	2	Bronx
2191	F	Married	5	Brooklyn
2193	M	Married	3	Bronx
2194	M	Married	2	Bronx
2198	F	Single	3	Bronx
2200	M	Single	1	Brooklyn
2201	F	Married	2	Manhattan
2204	M	Single	5	Manhattan
2206	F	Single	2	Brooklyn
2208	F	Married	5	Bronx
2211	F	Single	5	Bronx
2215	F	Single	1	Manhattan
2217	F	Single	4	Bronx
2218	M	Single	4	Bronx
2219	M	Married	3	Brooklyn
2220	F	Married	2	Manhattan
2221	M	Single	1	Manhattan
2222	M	Married	2	Brooklyn
2224	F	Married	3	Manhattan
2227	M	Single	2	Staten Island
2228	F	Single	2	Bronx
2229	M	Single	4	Queens
2232	M	Single	2	Brooklyn
2234	M	Single	1	Bronx
2237	F	Single	4	Brooklyn
2239	M	Married	2	Brooklyn
2242	M	Single	4	Bronx
2244	F	Single	5	Bronx
2245	M	Married	4	Manhattan
2246	M	Single	3	Bronx
2248	F	Married	1	Bronx
2251	M	Married	1	Bronx
2252	F	Single	1	Bronx
2254	M	Single	1	Bronx
2255	M	Single	3	Manhattan
2257	M	Single	2	Brooklyn
2258	F	Married	1	Manhattan
2259	M	Married	3	Bronx
2260	M	Married	4	Manhattan
2263	M	Single	1	Manhattan
2269	M	Single	1	Manhattan
2270	M	Single	3	Manhattan
2271	M	Single	4	Bronx
2272	M	Single	1	Bronx
2273	F	Single	1	Queens
2278	M	Married	2	Bronx
2279	F	Single	1	Bronx
2280	F	Single	2	Bronx
2282	M	Married	5	Brooklyn
2286	M	Single	3	Brooklyn
2293	F	Single	3	Bronx
2294	M	Single	2	Manhattan
2295	M	Married	4	Bronx
2296	F	Single	4	Brooklyn
2298	F	Single	4	Manhattan
2300	F	Single	5	Brooklyn
2302	M	Single	3	Bronx
2304	M	Single	1	Bronx
2309	M	Single	4	Queens
2310	F	Married	4	Manhattan
2311	M	Married	5	Bronx
2313	F	Married	3	Manhattan
2314	F	Single	1	Bronx
2316	M	Married	4	Brooklyn
2318	M	Married	5	Bronx
2320	F	Married	1	Staten Island
2323	M	Single	3	Brooklyn
2324	M	Single	4	Brooklyn
2327	F	Married	4	Bronx
2329	M	Married	2	Queens
2330	M	Married	4	Brooklyn
2331	F	Single	4	Manhattan
2334	M	Single	2	Queens
2335	M	Single	2	Bronx
2337	M	Married	5	Brooklyn
2338	M	Single	1	Bronx
2341	M	Married	5	Queens
2343	F	Single	4	Bronx
2344	M	Single	1	Bronx
2352	F	Married	3	Manhattan
2354	F	Single	2	Brooklyn
2355	M	Married	2	Manhattan
2359	M	Married	2	Manhattan
2361	M	Single	3	Manhattan
2362	F	Married	3	Bronx
2366	F	Married	4	Brooklyn
2368	F	Single	1	Manhattan
2371	M	Single	1	Manhattan
2373	F	Married	4	Bronx
2374	F	Single	3	Bronx
2376	M	Single	2	Manhattan
2377	M	Married	1	Bronx
2378	F	Married	4	Manhattan
2379	F	Married	5	Staten Island
2381	M	Married	3	Brooklyn
2384	F	Married	5	Manhattan
2385	F	Single	1	Brooklyn
2388	F	Single	3	Queens
2389	M	Married	2	Bronx
2390	F	Married	3	Bronx
2391	F	Married	3	Brooklyn
2393	F	Married	3	Brooklyn
2394	F	Single	2	Brooklyn
2396	F	Single	1	Brooklyn
2397	F	Single	2	Manhattan
2398	F	Single	4	Bronx
2400	F	Married	3	Brooklyn
2402	F	Single	1	Brooklyn
2404	F	Married	2	Brooklyn
2405	F	Single	4	Manhattan
2408	M	Married	1	Staten Island
2412	M	Single	5	Bronx
2414	F	Single	5	Staten Island
2420	F	Married	1	Bronx
2421	F	Married	1	Brooklyn
2422	F	Single	1	Bronx
2423	M	Married	2	Brooklyn
2426	M	Single	2	Bronx
2428	M	Single	3	Manhattan
2429	M	Single	1	Bronx
2431	F	Single	4	Manhattan
2432	M	Married	4	Brooklyn
2433	M	Married	1	Queens
2434	F	Single	5	Queens
2435	F	Married	5	Bronx
2437	F	Married	3	Manhattan
2438	F	Married	1	Bronx
2439	F	Single	2	Queens
2441	M	Married	5	Bronx
2443	F	Single	4	Bronx
2444	F	Single	1	Bronx
2445	M	Married	2	Brooklyn
2446	M	Single	1	Queens
2447	M	Single	3	Bronx
2448	F	Single	1	Manhattan
2449	M	Single	1	Brooklyn
2450	F	Married	1	Queens
2451	M	Single	2	Brooklyn
2452	F	Single	1	Brooklyn
2457	F	Single	2	Brooklyn
2458	M	Single	4	Bronx
2459	F	Single	4	Bronx
2460	M	Single	5	Manhattan
2462	F	Married	3	Brooklyn
2463	M	Married	4	Brooklyn
2464	F	Single	1	Brooklyn
2467	F	Married	4	Queens
2468	F	Single	4	Bronx
2471	M	Single	2	Bronx
2472	M	Married	4	Brooklyn
2475	F	Single	5	Brooklyn
2476	F	Single	4	Queens
2478	F	Single	4	Manhattan
2479	M	Single	4	Bronx
2480	M	Married	1	Brooklyn
2481	F	Single	3	Queens
2482	F	Married	4	Bronx
2483	F	Single	4	Manhattan
2489	M	Married	4	Queens
2491	M	Married	5	Brooklyn
2492	M	Single	4	Brooklyn
2493	F	Single	1	Bronx
2494	F	Married	1	Brooklyn
2496	M	Single	2	Manhattan
2500	F	Married	1	Brooklyn
2501	F	Single	2	Staten Island
2502	F	Married	1	Manhattan
2506	M	Married	3	Bronx
2507	F	Single	4	Manhattan
2510	M	Single	1	Manhattan
2511	M	Married	2	Bronx
2512	F	Married	2	Manhattan
2513	M	Single	2	Manhattan
2516	M	Married	5	Brooklyn
2518	M	Single	1	Staten Island
2519	M	Married	1	Queens
2523	M	Single	3	Brooklyn
2524	F	Single	3	Bronx
2525	M	Single	1	Bronx
2526	F	Single	3	Manhattan
2527	M	Married	4	Brooklyn
2528	M	Single	1	Manhattan
2530	F	Married	3	Bronx
2531	F	Single	3	Staten Island
2532	F	Single	4	Queens
2533	M	Married	1	Brooklyn
2535	M	Married	2	Manhattan
2542	M	Married	4	Bronx
2544	F	Married	4	Staten Island
2547	F	Married	3	Queens
2548	M	Single	1	Bronx
2549	M	Single	3	Brooklyn
2550	M	Married	3	Manhattan
2551	F	Married	4	Queens
2553	M	Married	2	Manhattan
2554	F	Single	1	Bronx
2555	M	Married	4	Bronx
2556	M	Married	2	Manhattan
2557	F	Single	1	Brooklyn
2559	F	Married	3	Bronx
2563	M	Single	2	Bronx
2564	M	Married	4	Brooklyn
2566	F	Married	3	Bronx
2568	M	Married	2	Manhattan
2570	M	Married	2	Manhattan
2571	F	Married	2	Brooklyn
2572	M	Single	5	Bronx
2575	M	Married	1	Brooklyn
2577	F	Single	1	Staten Island
2581	M	Married	1	Bronx
2582	F	Married	4	Brooklyn
2584	F	Married	1	Manhattan
2586	F	Single	1	Bronx
2587	F	Married	1	Manhattan
2588	M	Married	3	Queens
2589	M	Married	4	Brooklyn
2591	F	Single	1	Brooklyn
2592	M	Single	1	Bronx
2594	M	Married	3	Bronx
2596	M	Married	4	Bronx
2599	M	Married	2	Bronx
2600	F	Married	4	Bronx
2601	F	Married	4	Bronx
2605	F	Single	2	Manhattan
2612	M	Married	1	Manhattan
2613	F	Married	2	Manhattan
2614	M	Married	3	Bronx
2618	F	Married	5	Brooklyn
2619	F	Single	2	Bronx
2621	F	Married	4	Brooklyn
2622	F	Single	4	Queens
2623	M	Married	2	Manhattan
2625	F	Single	3	Bronx
2627	M	Single	1	Bronx
2628	M	Single	3	Brooklyn
2629	F	Married	4	Bronx
2632	M	Single	3	Bronx
2634	F	Married	5	Queens
2636	F	Single	2	Bronx
2638	F	Married	3	Bronx
2641	F	Married	1	Queens
2646	F	Married	2	Queens
2647	M	Single	2	Brooklyn
2648	M	Married	1	Manhattan
2649	F	Married	3	Queens
2651	F	Married	5	Brooklyn
2652	F	Single	1	Brooklyn
2654	F	Married	3	Bronx
2656	F	Married	2	Bronx
2657	F	Married	2	Brooklyn
2658	M	Married	4	Bronx
2660	M	Single	5	Staten Island
2662	F	Single	4	Manhattan
2663	M	Married	1	Manhattan
2664	F	Single	3	Bronx
2665	F	Single	5	Manhattan
2667	F	Married	1	Bronx
2668	M	Married	1	Bronx
2670	F	Single	1	Manhattan
2672	M	Single	1	Manhattan
2673	M	Married	5	Manhattan
2674	M	Married	1	Manhattan
2675	M	Single	1	Brooklyn
2677	F	Single	1	Bronx
2678	M	Married	1	Manhattan
2680	F	Single	4	Manhattan
2682	F	Single	3	Queens
2684	F	Single	4	Bronx
2686	F	Married	1	Manhattan
2687	F	Single	5	Manhattan
2688	F	Married	5	Brooklyn
2689	M	Single	1	Manhattan
2690	F	Married	1	Manhattan
2692	F	Married	1	Manhattan
2693	F	Married	4	Bronx
2694	F	Single	2	Manhattan
2695	F	Married	3	Bronx
2697	M	Married	1	Queens
2698	M	Married	2	Bronx
2699	F	Married	3	Manhattan
2700	F	Single	4	Manhattan
2701	M	Married	2	Brooklyn
2703	M	Single	2	Brooklyn
2704	F	Single	1	Brooklyn
2705	F	Married	1	Manhattan
2706	F	Married	4	Manhattan
2708	F	Married	5	Brooklyn
2709	F	Single	4	Bronx
2711	M	Married	1	Bronx
2712	M	Married	4	Brooklyn
2715	F	Single	3	Bronx
2716	F	Married	4	Bronx
2718	M	Married	1	Queens
2723	F	Married	2	Manhattan
2725	F	Single	2	Manhattan
2727	F	Single	1	Manhattan
2728	F	Married	3	Brooklyn
2732	F	Single	2	Staten Island
2733	M	Married	1	Brooklyn
2735	M	Single	3	Manhattan
2741	M	Single	3	Staten Island
2742	M	Married	3	Bronx
2743	F	Single	4	Brooklyn
2747	M	Single	4	Manhattan
2749	F	Single	1	Brooklyn
2750	F	Married	1	Bronx
2751	F	Married	3	Brooklyn
2752	F	Single	3	Brooklyn
2756	F	Married	1	Manhattan
2757	M	Married	5	Bronx
2759	M	Married	4	Staten Island
2760	M	Single	4	Bronx
2762	M	Single	2	Bronx
2769	M	Single	1	Manhattan
2770	F	Single	5	Bronx
2771	M	Married	2	Bronx
2775	F	Married	4	Manhattan
2776	F	Married	1	Staten Island
2777	F	Single	4	Bronx
2779	F	Married	1	Brooklyn
2781	F	Married	3	Manhattan
2787	F	Married	3	Bronx
2788	F	Single	3	Bronx
2790	M	Married	2	Brooklyn
2791	F	Married	5	Manhattan
2795	M	Married	3	Bronx
2796	F	Married	3	Brooklyn
2797	M	Single	2	Queens
2799	F	Single	2	Bronx
2801	M	Single	3	Staten Island
2802	F	Married	5	Brooklyn
2808	M	Married	1	Bronx
2813	F	Married	5	Bronx
2814	M	Single	4	Queens
2815	F	Married	2	Staten Island
2817	F	Single	4	Bronx
2818	M	Single	2	Bronx
2821	F	Married	1	Bronx
2825	F	Married	4	Manhattan
2826	M	Single	2	Brooklyn
2828	F	Married	1	Brooklyn
2829	F	Single	1	Queens
2830	M	Single	4	Brooklyn
2832	M	Single	4	Bronx
2834	M	Married	3	Brooklyn
2838	M	Single	1	Queens
2840	M	Single	2	Brooklyn
2842	F	Married	3	Brooklyn
2844	F	Married	2	Bronx
2846	F	Married	1	Manhattan
2848	F	Single	4	Bronx
2850	M	Single	4	Manhattan
2852	M	Married	1	Brooklyn
2856	F	Married	5	Bronx
2857	M	Married	1	Bronx
2858	F	Married	3	Brooklyn
2861	M	Married	5	Brooklyn
2862	F	Married	1	Queens
2863	M	Married	1	Bronx
2866	F	Single	2	Brooklyn
2868	M	Married	1	Brooklyn
2869	F	Single	2	Bronx
2870	M	Single	3	Brooklyn
2872	F	Married	4	Staten Island
2876	F	Married	1	Brooklyn
2878	F	Married	4	Manhattan
2879	M	Single	1	Bronx
2880	F	Married	2	Brooklyn
2882	M	Single	2	Manhattan
2883	F	Married	1	Queens
2885	F	Single	3	Manhattan
2886	F	Married	3	Manhattan
2890	F	Married	4	Bronx
2893	F	Married	1	Manhattan
2894	M	Married	5	Staten Island
2896	F	Single	5	Manhattan
2897	F	Married	1	Bronx
2901	M	Single	5	Brooklyn
2903	M	Single	1	Manhattan
2905	M	Married	1	Manhattan
2907	F	Single	3	Bronx
2908	M	Married	4	Manhattan
2911	M	Single	5	Queens
2915	M	Married	1	Bronx
2916	M	Married	5	Bronx
2918	F	Single	3	Bronx
2919	M	Married	1	Brooklyn
2921	F	Single	4	Manhattan
2924	M	Single	5	Manhattan
2925	M	Single	1	Manhattan
2927	M	Married	4	Bronx
2929	M	Single	4	Manhattan
2933	F	Single	1	Manhattan
2936	F	Single	3	Manhattan
2942	F	Single	3	Bronx
2946	M	Single	2	Brooklyn
2947	F	Married	1	Bronx
2951	F	Married	3	Manhattan
2952	F	Single	1	Queens
2954	F	Single	3	Staten Island
2957	M	Single	3	Bronx
2958	M	Married	1	Manhattan
2961	F	Single	4	Bronx
2963	M	Single	4	Bronx
2965	F	Married	4	Staten Island
2966	F	Single	2	Bronx
2967	M	Single	1	Queens
2968	M	Single	5	Bronx
2970	M	Married	3	Manhattan
2973	M	Single	5	Bronx
2974	M	Married	1	Queens
2976	M	Married	4	Bronx
2977	M	Single	4	Bronx
2981	F	Married	1	Queens
2984	F	Married	2	Staten Island
2986	M	Single	4	Queens
2988	M	Married	1	Bronx
2990	M	Married	2	Brooklyn
2994	M	Married	1	Manhattan
2996	F	Married	4	Bronx
2997	M	Married	4	Bronx
2998	M	Married	4	Brooklyn
3000	M	Single	1	Bronx
3001	F	Married	1	Bronx
3002	M	Single	1	Brooklyn
3003	F	Single	2	Bronx
3004	F	Single	1	Brooklyn
3010	M	Single	3	Brooklyn
3011	F	Married	2	Bronx
3012	F	Married	4	Manhattan
3015	F	Single	1	Bronx
3016	F	Single	1	Brooklyn
3018	M	Married	3	Manhattan
3019	F	Married	4	Manhattan
3020	F	Married	1	Bronx
3021	F	Married	3	Manhattan
3023	M	Married	2	Brooklyn
3024	F	Single	2	Bronx
3025	M	Single	2	Queens
3027	M	Married	3	Manhattan
3032	F	Married	2	Queens
3033	M	Single	2	Manhattan
3034	M	Single	4	Brooklyn
3035	F	Single	4	Brooklyn
3037	M	Married	4	Manhattan
3038	M	Single	2	Staten Island
3039	M	Single	3	Bronx
3041	M	Single	5	Manhattan
3044	F	Single	3	Manhattan
3045	F	Single	1	Bronx
3048	M	Single	1	Bronx
3049	M	Single	3	Manhattan
3052	M	Single	2	Brooklyn
3056	F	Single	3	Queens
3060	M	Single	5	Staten Island
3065	M	Single	3	Manhattan
3066	F	Single	5	Manhattan
3067	F	Single	1	Bronx
3068	F	Married	4	Manhattan
3070	M	Married	3	Bronx
3075	M	Married	3	Queens
3077	M	Single	5	Queens
3080	M	Married	4	Queens
3081	F	Single	2	Manhattan
3085	M	Married	3	Brooklyn
3086	M	Single	1	Bronx
3087	M	Single	2	Brooklyn
3090	F	Single	4	Brooklyn
3092	M	Single	1	Bronx
3097	M	Married	1	Brooklyn
3098	M	Single	3	Bronx
3099	M	Married	4	Bronx
3100	M	Married	3	Brooklyn
3101	M	Married	3	Manhattan
3102	M	Single	1	Manhattan
3104	M	Single	4	Manhattan
3108	F	Married	1	Queens
3109	M	Single	4	Manhattan
3111	M	Married	1	Manhattan
3113	M	Married	3	Bronx
3115	M	Married	3	Bronx
3116	F	Single	2	Brooklyn
3119	F	Married	1	Queens
3121	M	Married	4	Brooklyn
3124	F	Married	4	Manhattan
3125	M	Single	5	Brooklyn
3127	F	Single	2	Bronx
3130	F	Single	5	Bronx
3131	F	Single	2	Bronx
3132	F	Single	4	Bronx
3138	M	Single	1	Queens
3139	F	Single	5	Manhattan
3140	M	Married	2	Bronx
3143	F	Single	2	Bronx
3146	M	Married	4	Bronx
3152	M	Married	1	Bronx
3153	F	Married	1	Bronx
3157	M	Single	2	Brooklyn
3158	F	Single	3	Bronx
3160	F	Married	1	Bronx
3161	F	Single	3	Bronx
3162	F	Married	1	Queens
3163	F	Single	1	Bronx
3164	F	Married	1	Bronx
3166	M	Single	1	Manhattan
3168	M	Married	5	Queens
3169	M	Single	3	Bronx
3172	F	Married	1	Bronx
3174	F	Married	5	Queens
3177	M	Married	1	Queens
3178	F	Single	3	Manhattan
3179	F	Married	5	Manhattan
3180	F	Married	4	Manhattan
3185	F	Single	2	Queens
3186	F	Married	3	Queens
3187	F	Single	3	Manhattan
3188	M	Single	2	Brooklyn
3191	F	Single	1	Bronx
3192	M	Single	2	Queens
3193	M	Single	2	Manhattan
3194	M	Married	1	Bronx
3195	M	Single	5	Queens
3196	M	Single	2	Bronx
3197	F	Single	5	Queens
3198	M	Married	4	Bronx
3199	F	Married	4	Manhattan
3201	F	Single	1	Manhattan
3202	F	Married	4	Manhattan
3204	F	Married	1	Manhattan
3205	M	Married	1	Bronx
3206	M	Single	4	Brooklyn
3207	M	Married	5	Bronx
3208	M	Single	5	Staten Island
3209	M	Single	4	Brooklyn
3210	M	Single	2	Manhattan
3211	F	Single	3	Staten Island
3213	M	Married	2	Bronx
3216	F	Single	1	Bronx
3218	F	Single	2	Manhattan
3219	M	Single	4	Manhattan
3222	M	Married	1	Bronx
3223	M	Married	1	Bronx
3225	M	Single	1	Manhattan
3226	M	Single	3	Brooklyn
3228	M	Single	1	Manhattan
3229	F	Single	1	Staten Island
3231	M	Single	3	Bronx
3233	F	Single	5	Brooklyn
3234	F	Married	2	Queens
3236	F	Single	3	Bronx
3238	M	Married	1	Manhattan
3239	F	Single	4	Bronx
3242	F	Single	3	Manhattan
3243	F	Single	2	Bronx
3244	M	Single	1	Brooklyn
3245	F	Single	2	Bronx
3247	M	Single	3	Staten Island
3250	F	Married	3	Bronx
3252	M	Single	1	Manhattan
3253	M	Single	3	Bronx
3256	F	Married	4	Brooklyn
3258	F	Single	3	Brooklyn
3259	M	Single	1	Queens
3267	M	Married	2	Queens
3268	F	Married	5	Bronx
3269	M	Married	4	Brooklyn
3271	F	Married	2	Bronx
3273	F	Married	1	Manhattan
3277	M	Married	4	Queens
3278	F	Married	2	Queens
3279	M	Single	1	Brooklyn
3280	F	Married	1	Brooklyn
3282	F	Married	5	Brooklyn
3283	F	Single	2	Bronx
3285	M	Single	2	Brooklyn
3286	M	Single	5	Staten Island
3287	F	Married	4	Staten Island
3288	F	Single	2	Manhattan
3289	M	Married	5	Bronx
3291	M	Married	2	Brooklyn
3292	F	Single	2	Brooklyn
3293	F	Married	2	Manhattan
3295	F	Married	1	Brooklyn
3297	M	Married	1	Brooklyn
3300	F	Single	3	Manhattan
3301	F	Single	1	Manhattan
3302	M	Married	2	Bronx
3305	M	Single	3	Bronx
3306	F	Married	3	Bronx
3308	M	Married	1	Bronx
3310	F	Single	1	Bronx
3311	F	Married	2	Manhattan
3313	M	Married	1	Bronx
3316	M	Married	1	Bronx
3317	F	Married	3	Manhattan
3319	M	Single	3	Manhattan
3321	M	Single	3	Manhattan
3322	F	Married	3	Bronx
3324	F	Married	3	Brooklyn
3325	M	Single	2	Bronx
3327	F	Single	4	Bronx
3328	F	Married	4	Bronx
3329	M	Married	2	Brooklyn
3330	M	Single	1	Brooklyn
3334	F	Married	2	Bronx
3335	F	Married	2	Queens
3336	F	Single	2	Bronx
3338	M	Single	4	Brooklyn
3342	F	Married	2	Brooklyn
3345	M	Single	3	Brooklyn
3349	M	Married	1	Brooklyn
3350	F	Single	4	Manhattan
3352	F	Married	1	Brooklyn
3357	M	Married	1	Manhattan
3359	M	Single	3	Manhattan
3360	M	Married	1	Bronx
3361	M	Married	1	Manhattan
3363	F	Single	3	Queens
3365	F	Single	5	Queens
